created_at,screen_name,text;;;;;;;;
"2020-12-01,Stickyrice84,""@CatalanCeleb shouldn't kill any cows. You can install Pi network. Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/yme7AFLEG4 and use my username (PhamThiet) as your invitation code.""";;;;;;;;
"2020-12-04,Stickyrice84,""@P_k_s_1 @SGT_01 I am sending you 1??! Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/yme7AFLEG4 and use my username (PhamThiet) as your invitation code.""";;;;;;;;
"2020-12-04,Stickyrice84,""I am sending you 1??! Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/yme7AFLEG4 and use my username (PhamThiet) as your invitation code. https://t.co/xUbNaa6zwF""";;;;;;;;
"2020-12-04,Stickyrice84,""@rachealnatukun5 I am sending you 1??! Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/yme7AFLEG4 and use my username (PhamThiet) as your invitation code. https://t.co/ntlBXldLv3""";;;;;;;;
"2020-12-01,Stickyrice84,""@Jovia29900359 @Diane1Peace I am sending you 1??! Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/yme7AFLEG4 and use my username (PhamThiet) as your invitation code. https://t.co/YFnBxALuHh""";;;;;;;;
"2020-12-03,Stickyrice84,""@mumslast I am sending you 1??! Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/yme7AFLEG4 and use my username (PhamThiet) as your invitation code. https://t.co/yBwHH2IGUa""";;;;;;;;
"2020-12-03,Stickyrice84,""@LoneChildMJB I am sending you 1??! Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/yme7AFLEG4 and use my username (PhamThiet) as your invitation code. https://t.co/T7XRZcQhAP""";;;;;;;;
"2020-12-01,Stickyrice84,""@AuliaSurya11 I am sending you 1??! Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/yme7AFLEG4 and use my username (PhamThiet) as your invitation code. https://t.co/UmbsKVanVY""";;;;;;;;
"2020-12-01,Stickyrice84,""@VivianEvelyn15 I am sending you 1??! Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/yme7AFLEG4 and use my username (PhamThiet) as your invitation code. https://t.co/aSBvPW7Nhr""";;;;;;;;
"2020-12-01,Stickyrice84,""@patriciapryz1 @Shylasorter @Cosa_Was_hia @vin_ATUMANYA @MukundaneAble I am sending you 1??! Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/yme7AFLEG4 and use my username (PhamThiet) as your invitation code. https://t.co/FNV32jYpWc""";;;;;;;;
"2020-12-01,Stickyrice84,""@Komujordan26 @yohn_asra I am sending you 1??! Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/yme7AFLEG4 and use my username (PhamThiet) as your invitation code. https://t.co/qGFM7PU96g""";;;;;;;;
"2020-12-01,Stickyrice84,""@ifunnyson I am sending you 1??! Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/yme7AFLEG4 and use my username (PhamThiet) as your invitation code. https://t.co/sQu1YSUv6f""";;;;;;;;
"2020-12-07,DiemNewsTalks,""While the Russian Central Bank looks into developing a CBDC for commercial use, the notion of the eastern nation seems to be weighing in options for potential and seeing where a Central Bank Digital Currency could be used for enhancing economic payments and Banking services.""";;;;;;;;
"2020-12-07,hammadhshahir,""@RTTradingIdeas Bro, are you long or short here? Only your bias is more than enough for me to make money.""";;;;;;;;
2020-12-07,curlcurl2096,@mnicoletos The only way to win against China digital currency is incorporating #bitcoin into the financial system.;;;;;;;;
"2020-12-07,PlatinumRic,""@AlistairZ80Aftw @michael_saylor Ok. Please keep É??workingÉ?ù me Alistair. Its a great trading vehicle and utility for efficient transactions. Will try &amp";" remain open to understanding. But electricity, as efficient energy distribution, is singularly transformative. So is digital currency but that isnt = to #bitcoin.""";;;;;;;
"2020-12-07,Fearless_Flyer,""@MascMillennial TheyÉ??ll never do that.";;;;;;;;
TheyÉ??re muddying the waters until they can put a system in place w them back in charge.;;;;;;;;
Digital currency is the future but thereÉ??s no way banks, lending institutions, etc. will let themselves be cut.;;;;;;;;
"They want their $ and to tell you what to do with yours.""";;;;;;;;
"2020-12-07,ewmpsi,""@KellyCNBC @KellyCNBC, I enjoyed power lunch today on digital currency vs. digital transactions. Here are some thoughts. https://t.co/32IdJd2PxA""";;;;;;;;
2020-12-07,splashunknown,Ñß™Çü´Ñßß?Å?á??áˇ?Ñß?Ü???Å??ü≠?üü??Ø?ü¨???????Å?????Å?á?ßÇß??Å¶ÜØßá???Å??Å??Å¶?ÅÅ??ç;;;;;;;;
"2020-12-07,Exodus27442502,""@blockchainz_mia @AlibabaGroup @Huawei China already has their own digital currency. Thier central bank is going to control it, they aren't going to allow anyone else to control their money.";;;;;;;;
"https://t.co/fUj6vMeOAx""";;;;;;;;
"2020-12-07,wasif_haq,""@ameensol @piece_ofschmidt @KevinHoward22! @Eljaboom @THETCCWORLD @ Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/npksH1Tesw and use my username (wasifff) as your invitation code.""";;;;;;;;
"2020-12-05,ast1975,""@realDonaldTrump I am sending you 1??! Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/vn0DNxeBpH and use my username (Obadaali) as your invitation code.""";;;;;;;;
"2020-12-07,ast1975,""@CNN I am sending you 1??! Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/vn0DNxeBpH and use my username (Obadaali) as your invitation code.""";;;;;;;;
"2020-12-07,GeorgeSelgin,""So, when some central bankers or other government officials now tell you that they've just _got_ to monopolize digital currency for your own good, please don''t take their word for it. If experience is any guide, they're trying to sell you a digital bill of goods.""";;;;;;;;
"2020-12-07,jdd_canada,""@DepNox @PierrePoilievre This is exactly what is going to happen. Within 12 months I expect to see ??Sign up for our digital currency app to get your CRB??";;;;;;;;
;;;;;;;;
Taking bills out of circulation has been a step in this plan, it was always coming.;;;;;;;;
;;;;;;;;
"Buy Bitcoin.""";;;;;;;;
"2020-12-07,1sherif19,""@bigdaddyvinz @cktwist23 I am sending you 1??! Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/5Rssf4cT50 and use my username (1Sherif19) as your invitation code.""";;;;;;;;
"2020-12-07,Cheeta1024Chris,""@philburrt @RealJohnDough @stevenmnuchin1 I honestly donÉ??t know great detail I just know what IÉ??ve heard and it does worry me, I donÉ??t see how they could possibly stop you from having your own wallet but really I donÉ??t know how having your own wallet would even work with a digital currency other than to take a snapshot""";;;;;;;;
"2020-12-07,BuddhaRascal,""@tezisold @For2000years There won't be a 1 world gov. China and Russia don't care about such nonsense. ";;;;;;;;
;;;;;;;;
But it's clear the US/UK/Israeli elites are going Full Spectrum Dominance &amp;" Totalitarian to prevent any challenge to their misrule. Digital currency is indeed the final nail in the coffin.""";;;;;;;
"2020-12-07,martimls9,""@MalthusJohn @coinbureau New crypto app: I'm gifting you 1 Sp! Join now Spotter's network using my username as referral (martim).";;;;;;;;
"Spotter is a new digital currency which is growing up to become soon a cryptocurrency. https://t.co/fNBYtORtDe""";;;;;;;;
"2020-12-07,martimls9,""@wantan_x @crypto___baby New crypto app: I'm gifting you 1 Sp! Join now Spotter's network using my username as referral (martim).";;;;;;;;
"Spotter is a new digital currency which is growing up to become soon a cryptocurrency. https://t.co/fNBYtORtDe""";;;;;;;;
"2020-12-07,martimls9,""@JFomosapien @Althereum2 New crypto app: I'm gifting you 1 Sp! Join now Spotter's network using my username as referral (martim).";;;;;;;;
"Spotter is a new digital currency which is growing up to become soon a cryptocurrency. https://t.co/fNBYtORtDe""";;;;;;;;
"2020-12-07,anggaer01,""@CryptoEmporium_ The fact that bitcoin as a digital currency is not connected to banks and other financial institutions is a reason plus to process bitcoin transactions faster, offer lower processing fees, and plus, make online trading possible using online cryptocurrency trading platforms.""";;;;;;;;
"2020-12-07,TedHeistman,""@SydSteyerhart If you canÉ??t buy or sell without it it could be. If we go to digital currency/social credit score/vaccine records on an implant on the forehead or right hand, I am rethinking this whole rejecting Evangelicalism thing, for real though.""";;;;;;;;
"2020-12-07,FEkereobong,""@fountainKA25 Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/qYtqQGjV5e and use my username (EkereII) as your invitation code.""";;;;;;;;
"2020-12-07,FEkereobong,""@Nikspearsjk Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/qYtqQGjV5e and use my username (EkereII) as your invitation code.""";;;;;;;;
"2020-12-07,FEkereobong,""@Seun_AR Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/qYtqQGjV5e and use my username (EkereII) as your invitation code.""";;;;;;;;
"2020-12-07,FEkereobong,""@pastorchristob1 Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/qYtqQGjV5e and use my username (EkereII) as your invitation code.""";;;;;;;;
"2020-12-07,BetaMoroney,""@JD_Corporate to accept #digital #yuan. @Finextra #DigitalCurrency #ecommerce @BetaDigitalLtd @richardturrin @efipm @Damien_CABADI @RAlexJimenez @mofitzp100 @dinisguarda @Visible_Banking @Nicochan33 @leimer @FGraillot @psb_dc @jamesbmccarthy @NoelCarroll5";;;;;;;;
" https://t.co/1YhgO2B5nB""";;;;;;;;
"2020-12-07,althash_edu,""ELLANIE AGUSTINA VALERIO -";;;;;;;;
MUNTINLUPA CITY, PHILIPPINES;;;;;;;;
;;;;;;;;
PROJECT ;;;;;;;;
"SPERARE: A DIGITAL CURRENCY AIMED TO HELP THE MARGINALIZED SECTOR OF THE SOCIETY IN THIRD WORLD COUNTRIES, ESPECIALLY IN THE PHILIPPINES, BY BUILDING A SUSTAINABLE ECOSYSTEM TO BUILD WEALTH AND SUSTAINABLE ECONOMY""";;;;;;;;
2020-12-07,Barackyomomma,@ArtValley818_ The messaging for the great debt reset and the switch to digital currency begins;;;;;;;;
2020-12-07,pedromiqq,que cada estrela incont?≠vel do c??u seja um beijo que eu n?úo te dei ainda.;;;;;;;;
2020-12-07,JimmyJo15013318,@HedgeMogul @nbtrades @BenAltitude @corptrader @ElaineBenes99 Central banks are about to roll out there CBDCÉ??s. There will be a hub É??bridge currencyÉ?ù controlled by the IMF but decentralized that all of these central bank digital currencyÉ??s will intersect through. Once they make this shift stocks and real estate will revalue lower. Good luck;;;;;;;;
2020-12-07,SachinKhunger,@DeItaone Seems new US Official Digital Currency backed by G7 is on the cards. https://t.co/bb6TL8gI1q;;;;;;;;
"2020-12-07,GaryHaubold,""@amlivemon @Soph41017759 @DeItaone For quite a while, you could buy cigarettes overseas &amp"; have them shipped to the US, saving a ton of taxes. Not anymore.;;;;;;;
;;;;;;;;
Gov't can kill digital currency, if need be.;;;;;;;;
;;;;;;;;
"https://t.co/u74FLIeNrl""";;;;;;;;
2020-12-07,CaptainGhazi,@Glenjon77194194 @cryptomobties Perfect advise ... just buy this digital currency now before it's too late.. $MFT;;;;;;;;
2020-12-07,suchipink2,@sinzumoney_fx @StatesOfMemes But if you really deal on digital currency then you should expand your horizons cause forex digital money also;;;;;;;;
2020-12-07,GiVENCHYEJi,@Coweow for yves;;;;;;;;
"2020-12-07,hekiru_kil,""@mar_twst ?ÅÅ?ÅÅ?Å??Å??Å?????Å??Å??Å??Å??Å??Å??Å??Å?????";;;;;;;;
Üê??Å?Ñßßá???Åˇ?Å¶????Å?(á??)ëÅê???Ü???Å??Å??Å??Å?(á??);;;;;;;;
"á?Å???ë???Å???Å?ÅÆä???Åú?Å?Üù´?Åç?Å??Å?É??????""";;;;;;;;
"2020-12-07,OttesonTony,""@Liz_Wheeler Digital Currency? and if the power goes out ? ";;;;;;;;
"this is a fraud and holds no value or freedom another way to enslave humanity  made in china idea""";;;;;;;;
"2020-12-07,OttesonTony,""@jkenney Digital Currency? and if the power goes out ? ";;;;;;;;
"this is a fraud and holds no value or freedom another way to enslave humanity  made in china idea""";;;;;;;;
"2020-12-07,OttesonTony,""@calgaryherald Digital Currency? and if the power goes out ? ";;;;;;;;
