_3x5_awTA href,_3x5_awTA src,_2fxQ4TOx,ui_header_link,default,_1fk70GUn,ocfR3SKN href,ocfR3SKN,IRsGHoPm,IRsGHoPm 2,_34Xs-BQm,_355y0nZn,_3fPsSAYi 2,_1fk70GUn 2
https://www.tripadvisor.co.id/Profile/ovief2017,,menulis ulasan Jul 2017,Ovie F,,10,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r503589705-Malioboro_Road-Yogyakarta_Region_Java.html,Nyaman buat yg hobi jalan,"Suasana jalan Malioboro ini mirip seperti pasar senggol, karena dikiri kanan jalan trotoar serta halaman toko banyak orang berjualan ditambah dengan tersedianya kursi dengan desain klasik yang dimanfaatkan pengunjung untuk berfoto dan beristirahat setelah berjalan-jalan di",…,Juli 2017,Tanggal pengalaman:,,
https://www.tripadvisor.co.id/Profile/iisprasetyo,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f1/79/default-avatar-2020-21.jpg,menulis ulasan Jul 2017,nyonyaprasetyo910,"Gresik, Indonesia",343,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r501064812-Malioboro_Road-Yogyakarta_Region_Java.html,Tempat belanja oleh2,"Tempat belanja oleh2 di Jogja. Banyak ragamnya. Baju, tas, gantungan kunci, pajangan, sandal, bros, dll. Perlu keahlian tawar menawar agar mendapatkan harga terbaik.",,Juli 2017,Tanggal pengalaman:,penilaian bermanfaat,33
https://www.tripadvisor.co.id/Profile/ArBo28,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e2/4a/default-avatar-2020-42.jpg,menulis ulasan Jul 2017,ArBo28,"Bekasi, Jawa Barat, Indonesia",698,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r498404602-Malioboro_Road-Yogyakarta_Region_Java.html,Tempat Berburu Oleh-oleh,"30 Jun 2017, Jalan Malioboro  Saat kamu ke Jogja, pastikan kamu mengunjungi tempat ini. Di sepanjang jalan Malioboro kamu bisa beli berbagai macam oleh-oleh khas Jogja.  Kaos, topi, tas, sandal, gantungan kunci, dll.  Lengkap dan harga murah, tapi harus pandai menawar.",,Juni 2017,Tanggal pengalaman:,penilaian bermanfaat,123
https://www.tripadvisor.co.id/Profile/mersi217,,menulis ulasan Jul 2017,mersi217,"Bandung, Indonesia",158,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r497609227-Malioboro_Road-Yogyakarta_Region_Java.html,Lewat tengah malam di malioboro,"Meski lewat tengah malam, suasana masih ramai, para pedagang dan lesehan masih menjajakan dagangan/ kuliner mereka. cuma kelihatan sangat kotor, sampah berserakan di mana-mana dan beberapa tukang beca tertidur di becanya",,Juni 2017,Tanggal pengalaman:,penilaian bermanfaat,8
https://www.tripadvisor.co.id/Profile/ryosiampa,,menulis ulasan Jun 2017,Ryo Siampa,"Rantepao, Indonesia",107,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r496796660-Malioboro_Road-Yogyakarta_Region_Java.html,Ramainyooo....,Pas libur lebaran.. jalanan macet dan Malioboro sangat sesak. Malam hari saat yg paling tepat menikmati kuliner khas Jogja,,Juni 2017,Tanggal pengalaman:,penilaian bermanfaat,13
https://www.tripadvisor.co.id/Profile/fakhrudins2018,,menulis ulasan Jun 2017,Fakhrudin S,"Bogor, Indonesia",1.432,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r496357779-Malioboro_Road-Yogyakarta_Region_Java.html,Icon kota yogyakarta,"Berkunjung ke kota yogyakarta tak lengkap bila tidak meluangkan waktu menelurusi jalan mailoboro. Nama ini sudah tidak asing lagi di kota yogyakarta. Banyak pedagang batik, kaos DAGADU, dan penjaja makanan lesehan di pinggir jalan malioboro tersebut. Jalan ini tidak pernah sepi",…,Juni 2017,Tanggal pengalaman:,penilaian bermanfaat,65
https://www.tripadvisor.co.id/Profile/karinasetiawan89,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e2/11/default-avatar-2020-41.jpg,menulis ulasan Jun 2017,karinasetiawan89,"Purwokerto, Indonesia",313,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r495915298-Malioboro_Road-Yogyakarta_Region_Java.html,Nyaman dan bersih,Jalan malioboro sudah jauh berubah sekarang.. sangat nyaman untuk berjalan-jalan dan wisata kuliner.. tidak berantakan dan kotor seperti dulu..,,Juni 2017,Tanggal pengalaman:,penilaian bermanfaat,100
https://www.tripadvisor.co.id/Profile/yenata,https://media-cdn.tripadvisor.com/media/photo-t/04/19/ec/6d/yenata.jpg,menulis ulasan Jun 2017,yenata n,"Yogyakarta, Indonesia",84,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r495001571-Malioboro_Road-Yogyakarta_Region_Java.html,semuaaa adaa di sini..,"mau cari segala macam oleh2 ada di sepanjang jalan ini, mulai tas, kaos, makanan, sandal, dls...klo mau telaten nawar n jeli bisa dpt barang bagus tp murah..",,April 2017,Tanggal pengalaman:,penilaian bermanfaat,20
https://www.tripadvisor.co.id/Profile/phei_bf,,menulis ulasan Jun 2017,Bernardus Ferry,"Semarang, Indonesia",749,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r493790468-Malioboro_Road-Yogyakarta_Region_Java.html,Makin cantik,Sekarang parkir di trotoar malioboro sudah tidak ada. Sudah disediakan kantong-kantong parkir di beberapa titik.  Jalan di malioboro makin ramai dengan pejalan kaki. Karena di trotoar nya skrg disulap jadi makin menarik untuk bersantai duduk sore atau hanya sekedar numpang,…,Mei 2017,Tanggal pengalaman:,penilaian bermanfaat,124
https://www.tripadvisor.co.id/Profile/DidinW19,,menulis ulasan Jun 2017,Didin W,,31,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r492964309-Malioboro_Road-Yogyakarta_Region_Java.html,Wisata tradisional,"Jogja memang pantas menyandang predikat kota istimewa.  Selain orangnya yang ramah jogja juga menyimpan sejuta pesona.  Salah satunya di kawasan malioboro.  Selain sebagai pusat penjualan pakaian,dsna kita jga bsa menemui aneka jajanan tradisional. Sambil menyantap aneka jajanan",…,Juni 2017,Tanggal pengalaman:,penilaian bermanfaat,2
https://www.tripadvisor.co.id/Profile/Ahmad_dika,,menulis ulasan Mei 2017,Ahmad_dika,"Kediri, Indonesia",97,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r487209392-Malioboro_Road-Yogyakarta_Region_Java.html,Belanja khas Jogja,"Bagi anda yang suka belanja untuk oleh2, malioboro tempat terbaik di jogja. Harga kaus rata2 hanya 35.000 apabila anda lihai menawar anda bisa mendapatkan harga yang lebih murah. Makanan agak mahal dan kurang and enak, jika ingin makan lebih baik jangan kand malioboro",,Mei 2017,Tanggal pengalaman:,penilaian bermanfaat,9
https://www.tripadvisor.co.id/Profile/fisraafriyanti,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/ef/32/default-avatar-2020-12.jpg,menulis ulasan Mei 2017,Fisra A,"Jakarta, Indonesia",77,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r486886215-Malioboro_Road-Yogyakarta_Region_Java.html,Maliobaora yang Unik,"Siapa sih yang ngga kenal dengan Malioboro? Jalan ini sungguh terkenal. Suasananya sungguh menyenangkan meskipun pedangang-pedangan memenuhi jalanan. Makan malam di sini yang duduk ngampar di lantai yang diberi alas tikar sangat asyik.   Kalau ke Jogja, meskipun sudah",…,Juni 2016,Tanggal pengalaman:,penilaian bermanfaat,11
https://www.tripadvisor.co.id/Profile/Eshape,https://media-cdn.tripadvisor.com/media/photo-t/03/c8/bc/f6/eshape.jpg,menulis ulasan Mei 2017,Eshape,"Jakarta, Indonesia",973,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r485932947-Malioboro_Road-Yogyakarta_Region_Java.html,"Serba santai, unik dan murah","Kota Jogja memang selalu Istimewa, terutama jalan Malioboro :-) Persis seperti lirik lagi Jogjakarta dari KLA project. Musisi jalanan, kaki lima yang murah banget dan jajanan yang merakyat, pokoknya pasti bikin kangen.",,Mei 2017,Tanggal pengalaman:,penilaian bermanfaat,103
https://www.tripadvisor.co.id/Profile/dofajanuarP,,menulis ulasan Mei 2017,dofa januar P,,20,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r485178594-Malioboro_Road-Yogyakarta_Region_Java.html,Wisata keluarga,Selalu ingin kembali...akses transportasi sangat mudah...untuk yg berada d luar jogja khususnya Kutoarjo anda bisa memanfaatkan Prameks dan berhenti d St Tugu...,,April 2017,Tanggal pengalaman:,penilaian bermanfaat,2
https://www.tripadvisor.co.id/Profile/975hermawanw,,menulis ulasan Mei 2017,hermawan w,Tuban,35,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r484780313-Malioboro_Road-Yogyakarta_Region_Java.html,Jalan2 malam di malioboro,"Banyak khas oleh2 baik berupa baju, makanan, hiasan2 dll.... Pusat kuliner di jogja.... Cocok buat tempat nongkrong anak muda maupun yg sudah berkeluarga..... Rugi klo pas dijogja ndak mampir disini.....",,Mei 2017,Tanggal pengalaman:,penilaian bermanfaat,3
https://www.tripadvisor.co.id/Profile/Taumy_Firman,,menulis ulasan Mei 2017,Taumy_Firman,"Jakarta, Indonesia",171,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r482548213-Malioboro_Road-Yogyakarta_Region_Java.html,Pusat kuliner dan Souvenir,"Berkunjung ke Jogja, sudah diwajibkan untuk singgah di Malioboro untuk wisata kuliner ataupun mmebeli souvenir. Banyak pilihan, desain dan harga bersaing.",,April 2017,Tanggal pengalaman:,penilaian bermanfaat,58
https://www.tripadvisor.co.id/Profile/413x55,https://media-cdn.tripadvisor.com/media/photo-t/07/ba/8d/25/413x55.jpg,menulis ulasan Mei 2017,413x55,"Tangerang, Indonesia",110,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r482020610-Malioboro_Road-Yogyakarta_Region_Java.html,Menyenangkan,Kalau belum jalan di Malioboro rasanya belum ke Yogya - baik siang maupun malam dengan suasana yang berbeda.,,Mei 2017,Tanggal pengalaman:,penilaian bermanfaat,10
https://www.tripadvisor.co.id/Profile/pangastutig,https://media-cdn.tripadvisor.com/media/photo-t/19/52/5f/41/pangastuti-g.jpg,menulis ulasan Mei 2017,Pangastuti G,"Surabaya, Indonesia",482,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r481134008-Malioboro_Road-Yogyakarta_Region_Java.html,Malam di Malioboro,"Jangan lewatkan malioboro di waktu malam karena tempat ini terlihat berbeda dengan banyaknya lampu-lampu jalan yang bersinar terang, penjual souvenir dan penjual makanan yang menggelar dagangannya serta pemusik jalanan yang memulai atraksinya",,Desember 2016,Tanggal pengalaman:,penilaian bermanfaat,23
https://www.tripadvisor.co.id/Profile/AdhityaZC,,menulis ulasan Apr 2017,Adhitya ZC,,33,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r479341196-Malioboro_Road-Yogyakarta_Region_Java.html,Ramai tiada henti,"Ramai tiada henti di tempat ini... untuk oleh2 juga murah disini ada pakaian, miniatur kayu, dompet sendal gantungan kunci gelang2 dan masih banyak lagi ... tpi untuk kuliner lebih mahal dari pada angkringan dekat stasiun tugu... wkwk",,April 2017,Tanggal pengalaman:,penilaian bermanfaat,4
https://www.tripadvisor.co.id/Profile/yofiatygreen,,menulis ulasan Apr 2017,Neng Yofie,"Bandung, Indonesia",1.096,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r476431226-Malioboro_Road-Yogyakarta_Region_Java.html,Sekarang makin rapi dan bersih,"Banyak yang jualan sepanjang jalan ini..dari makanan, pakaian, angkringan, assesoris dll. Banyak spot foto juga untuk yang mau sekedar foto, beberapa tempat duduk juga disediakan untuk umum, andong dan cator atau becak juga banyak menawarkan jasa untuk mengantar kita ketujuan.",…,April 2017,Tanggal pengalaman:,penilaian bermanfaat,39
https://www.tripadvisor.co.id/Profile/staniaw,,menulis ulasan Apr 2017,stania w,,33,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r476246733-Malioboro_Road-Yogyakarta_Region_Java.html,Berbelanja dengan harga murah.,"Kami datang saat menjelang sore. Naik delman (40rb) dari jalan malioboro sebelah utara menuju kearah pasar beringharjo. Dan berjalan kembali ke arah utara dengan menyisiri jalan malioboro yang penuh dengan pedagang kaki lima.  • Jika anda tidak bisa menawar, pilih pedagang kaki",…,April 2017,Tanggal pengalaman:,penilaian bermanfaat,7
https://www.tripadvisor.co.id/Profile/Rlasut,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f1/06/default-avatar-2020-18.jpg,menulis ulasan Apr 2017,Ruddy Lasut,"Tangerang, Indonesia",279,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r475584097-Malioboro_Road-Yogyakarta_Region_Java.html,Batik dan kuliner,"Jalan yang legend di jogja, ketenaran lokasi ini sama dengan tenarnya kraton jogja. Seakan akan tidak ke jogja kalau tidak ke malioboro. Terkenal dengan para pedagang batik disiang hari dan meriah dengan kuliner malam harinya",,April 2017,Tanggal pengalaman:,penilaian bermanfaat,4
https://www.tripadvisor.co.id/Profile/vikak593,https://media-cdn.tripadvisor.com/media/photo-t/0d/6c/9f/d5/vika-k.jpg,menulis ulasan Apr 2017,vikak593,"Yogyakarta, Indonesia",26,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r475384380-Malioboro_Road-Yogyakarta_Region_Java.html,Bangku Baru yang Hits,"Tak perlu kuatir lagi saat bertandang ke Malioboro. Deretan panjang bangku kayu sudah menunggu, dan menggantikan barisan sepeda motor. Saran: Perbanyak penghijauan  dengan tanaman menjalar.",,April 2017,Tanggal pengalaman:,penilaian bermanfaat,2
https://www.tripadvisor.co.id/Profile/rherea,,menulis ulasan Apr 2017,Rhere A,"Makassar, Indonesia",33,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r474449474-Malioboro_Road-Yogyakarta_Region_Java.html,TEMPAT BERBELANJA,"Lokasi terHits di Jogja.. wajib kesini jika ke jogja,  sepanjang jalan ada yg berjualan Oleh-oleh khas jogja, makanan, andong dan seniman..",,April 2017,Tanggal pengalaman:,penilaian bermanfaat,5
https://www.tripadvisor.co.id/Profile/vefauzia80,,menulis ulasan Apr 2017,Fauzia B,"Depok, Indonesia",228,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r473827876-Malioboro_Road-Yogyakarta_Region_Java.html,"""Banyak hiburan""","Ada pasar, ada mall.. banyak andong.. tempat makan tradisional.. cocok utk keluarga dan teman2... atau utk bepergian dengan pasangan.",,April 2017,Tanggal pengalaman:,penilaian bermanfaat,67
https://www.tripadvisor.co.id/Profile/ulharryan,,menulis ulasan Apr 2017,ulharryan,"Jakarta, Indonesia",25,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r473714908-Malioboro_Road-Yogyakarta_Region_Java.html,Seperti surga belanja,Kalau datang kesini harus hati-hati karena kadang suka khilaf klo udh ngadepin yg nama y tempat belanja soal y dsni bnyk banget barang2 khas jogja yg di jual murah asal jago nawar y aja.  Pokok y berasa surga belanja y jogja bgt,,Juli 2016,Tanggal pengalaman:,penilaian bermanfaat,2
https://www.tripadvisor.co.id/Profile/WahyuJuanaC,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f2/11/default-avatar-2020-23.jpg,menulis ulasan Apr 2017,Wahyu Juana C,,32,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r473343804-Malioboro_Road-Yogyakarta_Region_Java.html,Menyelusuri nol kilometer jogja,Main ke jogja tidak lengkap jika tidak maen ke malioboro. Nah selain disana bisa banget buat belanja oleh2 tapi juga buat spot foto dengan background keramaian pusat kota jogja. Sekarang pinggir jalanan malioboro pun dibikin sedemikian rupa sehingga pengunjung lebih leluasa,…,Februari 2017,Tanggal pengalaman:,,
https://www.tripadvisor.co.id/Profile/RupinS8,,menulis ulasan Apr 2017,Rupin S,,30,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r472839889-Malioboro_Road-Yogyakarta_Region_Java.html,Luar biasa,"Perubahan yg sngat memuaskan, kini kota yg sangat rapi, bersih, bebas tuk pejalan kaki , lebih tertata dg t4 parkir yg baru ,  Jln kaki jg santai nihhh !!! Luar biasa ♡♡♡♥♥♥ Kota yg indah dg lampu2 nyala dimalam hari ☆☆☆★★★★... ♧♧♧♣♣♣♣  Puassss dg perubahan jl Malioboro ♡♡♡♥♥♥",,Maret 2017,Tanggal pengalaman:,penilaian bermanfaat,6
https://www.tripadvisor.co.id/Profile/Meyer75,,menulis ulasan Apr 2017,Meyer75,"Jakarta, Indonesia",486,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r471989286-Malioboro_Road-Yogyakarta_Region_Java.html,One stop shopping,"Berkunjung ke kota Yogyakarta kali ini selama 4 hari 3 malam, setiap harinya saya selalu menyempatkan jalan ke tempat ini entah pada pagi, malam atau siang hari. Tidak pernah bosan ke sini. Apa saja ada di tempat ini. Kuliner dari yang murah sampai yang mahal, keperluan",…,Maret 2017,Tanggal pengalaman:,penilaian bermanfaat,89
https://www.tripadvisor.co.id/Profile/gustonnim,,menulis ulasan Apr 2017,gustonni m,"Lombok, Indonesia",106,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r471965371-Malioboro_Road-Yogyakarta_Region_Java.html,Tak pernah bosan,"Ini bukan kunjungan pertama saya ke malioboro, namun tak pernah bosan berada di malioboro,   Entah mengapa saya juga tidak.mengerti setiap sudut malioboro selalu memberi ide  Apalagi sekarang space buat pejalan kaki cukup.luas dengan kursi kursi antik sepanjang jalan ..",,April 2017,Tanggal pengalaman:,penilaian bermanfaat,7
https://www.tripadvisor.co.id/Profile/Yuci_top,,menulis ulasan Mar 2017,Yuci_top,"Jakarta, Jakarta Raya, Indonesia",8,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r471486839-Malioboro_Road-Yogyakarta_Region_Java.html,Malioboro kini,Perubahan yang cukup terlihat adalah tidak adanya tempat parkir motor roda dua. Selain itu adanya bangku-bangku yang yang disediakan oleh pemkot Jogyakarta juga mempercantik lingkungan tersebut. Pada saat kunjungan ini perbaikan pedestarian sedang dilakukan sebelum pasar,…,Maret 2017,Tanggal pengalaman:,,
https://www.tripadvisor.co.id/Profile/ChiquitaP25,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f2/7a/default-avatar-2020-25.jpg,menulis ulasan Mar 2017,Chiquita P,,763,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r471375517-Malioboro_Road-Yogyakarta_Region_Java.html,Jalan penuh pesona,"Berkunjung ke Jogya tidak afdol kalau gak berkunjung kesini . . . . . .   Macam - macam ada disini, sepanjang jalan pedagang kaki lima berjajar menjajakan dagangan nya . . . . Sekedar cuci mata menikmati keramaian suasana Jogya  Cobalan menjelajah dari ujung . . . . ke ujung . .",…,Maret 2017,Tanggal pengalaman:,penilaian bermanfaat,71
https://www.tripadvisor.co.id/Profile/Yudhit88,https://media-cdn.tripadvisor.com/media/photo-t/11/e0/7c/2f/yudhit88.jpg,menulis ulasan Mar 2017,Yudhit88,"Jakarta, Indonesia",3,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r470097178-Malioboro_Road-Yogyakarta_Region_Java.html,Semakin Bersih dan Nyaman,"Malioboro semakin tertata rapi, dan bersih..kawasan pedestrian yang semakin nyaman untuk pejalan kaki. Sekarang telah dilengkapi bangku bangku, semakin indah untuk foto foto maupun nongkrong",,Maret 2017,Tanggal pengalaman:,penilaian bermanfaat,1
https://www.tripadvisor.co.id/Profile/benny_solo,,menulis ulasan Mar 2017,benny_solo,"Solo, Indonesia",44,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r469402263-Malioboro_Road-Yogyakarta_Region_Java.html,Story of yogya..,Ada byk hal menarik di malioboro. Ada kopi jos. Ada wedangan depan Kedaulatan Rakyat. Ada penjual batik+ tshirt di sepanjang jalan. Diujung ada pasar bringharjo Dan alun-alun.. Belum ke yogya kalau belum ke malioboro!,,Maret 2017,Tanggal pengalaman:,penilaian bermanfaat,42
https://www.tripadvisor.co.id/Profile/DyaA2,,menulis ulasan Mar 2017,Dya A,,2,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r469110451-Malioboro_Road-Yogyakarta_Region_Java.html,murah gilaaaaa,"beli kain batik, daster, kaos oblong, kaos sablon wajib tawar setengah harga,,, hahaha.. say thans buat ibu"" sama mas"" yang jual.. lope you full lah",,Maret 2017,Tanggal pengalaman:,,
