created_at,screen_name,text
2016,YiannisV,It's a crowded place from young guys a lot of bars & restaurants but everywhere is too much crowded and dirty also the traffic is horrible   On my opinion is worth to visit to drink a beer but not to stay more there are much better places to spend your time.
2016,MelindaS,If you love a historical place or kind of old things. Bandung has a nice place or nice spot with nice old building full of art and beautiful view. Everyday this street always many people come here for taking a picture or just hangout see the artist playing with the canvas. Or
2016,CalypsoH,Infinitely diverse restaurants pubs and coffee houses. Lively and exciting. The streets might be crowded a bit but the people are friendy and helpful. A multicutural cauldron that must be visited and the art is exquisite.
2016,YenyenH,the Braga street is the heritage of Oldies Bandung. Nightlife and Night music is always presented here especially in weekend. Nowadays some of the modern building and café are located here... so it become mixed up  between traditional and modern Bandung.
2016,Tacod,Went to jalan braga. There are reasonable restaurants with life music and further a lot of bars with and without music. The atmosphere is good. The street has been paved newly and a lot of people are there. It is a one way street nd a bit narrow.. I visited the North Sea Bar
2016,cozzity,Very pleasant walk along this road. A little crowded with traffic but gives a sense of its own a bit of romance and a bit of adventure make wonderful memories.
2016,ioks,A lot of good cafe and resto along side street. Must try ice cream at braga permai..dimsum in the morning at imperial restaurant..couple of street painter along side the road ..vibrant and life enviroment at night
2016,stevenf,Good place for leisure stroll. Nice restaurants serving good food. Saw an old fashioned bakery along the way.
2016,YudiC,Feels like you back in time where dutch ruled this countrylove all the old architectureif you love taking a picture of old building/old town  Braga and Asia afrika street is one of the places in bandung especially and Indonesia generally that you can put on your travel plan
2016,Ferryzhal,The raga Street is one of Historical venue at Bandung  in thre we will foun the Art Deco Building  whole seller of Local artist Painting Ethnic( ie Braga Poeya Resto Resto  Nonya Umi etc ) and the modern food resto. Four star Local painter at Braga   sell the Apinting with
2016,annieflln11,I love this street. It offer a great vibe for young people I think many of Bandung's youngster often hang out here in Jalan Braga. Cafes are very easy to find and they come in reasonable price.
2016,Eka,I love to had a walk along the street. Many bars restaurants some street art and great architecture. Night time was fabolous!
2015,Tjang_KianLiong,Once you are here you can choose what you will do and see. You can find restaurants stroll in a shopping area watch a movie in XXI buy souvenirs or just hang out. By days you can buy oil paintings on the sidewalk and at night you can visit pubs with live music. Last but
2015,adindap,Places are cool we had fun and beers there. Braga street is unique it's fit for night life. Music is not too heavy so we still can enjoy Bandung atmosphere
2015,RoniI,aston hotel braga with all vendor and partner's  good recommend for meeting weeding and all your trip
2016,mathiass,Very nice place and so classic. In center of Bandung surronding by classic buildings. Walk through the road and learn about the history or can just sitting at a cafe and enjoy the food. Lot of cafe here but i love to enjoy coffee with heritage of braga.
2016,Alestar,similar like Legian in Bali it's a one way street and there are lots clubs and pubs over I just passed by.
